天气之子
舒服
四月是你的谎言
k-on！
银魂
AB AB  AB AB  AB
我爱她们啊
少女歌剧
云之彼端
悠久之翼
十字路口
公主焊接
k-on！
夏天你好
没错
三连
朝花夕誓
一拳超人
命运石之门
我的青春恋爱物语果然有问题
排球少年
辉夜大小姐
此生无悔入二次元
66666
"[""0.42"",""0.57"",""1-1"",""1.3"",""空中的城堡 "",0,0,""0.42"",""0.57"",""0"",0,1,""SimSun"",0]"
"[""0.35"",""0.665"",""1-1"",""1.8"",""垫着书页睡觉"",0,0,""0.5"",""0.665"",""1300"",0,1,""SimSun"",0]"
"[""0.5"",""0.665"",""1-1"",""1.8"",""垫着书页睡觉"",0,0,""0.35"",""0.665"",""1300"",0,1,""SimSun"",0]"
石头门排面
"[""0.5"",""0.7"",""1-1"",""2.5"",""那些话"",0,0,""0.1"",""0.7"",""1300"",0,1,""SimSun"",0]"
"[""0.5"",""0.7"",""1-1"",""2.5"",""我全部"",0,0,""0.25"",""0.7"",""1300"",0,1,""SimSun"",0]"
"[""0.5"",""0.7"",""1-1"",""2.5"",""听得到"",0,0,""0.4"",""0.7"",""1300"",0,1,""SimSun"",0]"
"[""0.55"",""0.7"",""1-0"",""0.5"",""oh "",0,0,""0.55"",""0.7"",""700"",0,1,""SimSun"",0]"
"[""0.05"",""0.7"",""1-1"",""2.8"",""我拾起"",0,0,""0.05"",""0.7"",""0"",0,1,""SimSun"",0]"
火钳刘明
"[""0.05"",""0.75"",""1-1"",""2.8"",""       那"",0,0,""0.05"",""0.7"",""500"",""400"",1,""SimSun"",0]"
